0,003519
0,004112
0,005308
0,007086
0,007504
0,009720
0,010973
0,013299
0,014157
0,014943
0,015527
0,015676
0,016574
0,016835
0,016716
0,003440
0,003963
0,005019
0,006733
0,007055
0,009271
0,010467
0,012696
0,013463
0,014221
0,014806
0,014954
0,015853
0,016113
0,015994
0,003269
0,003793
0,004883
0,006540
0,006862
0,008991
0,010215
0,012474
0,013241
0,013999
0,014584
0,014733
0,015631
0,015891
0,015943
0,003269
0,003861
0,004951
0,006779
0,007100
0,009316
0,010540
0,012888
0,013655
0,014413
0,014998
0,015147
0,016045
0,016305
0,016357
0,003269
0,003861
0,004951
0,006665
0,006987
0,009203
0,010427
0,012775
0,013489
0,014247
0,014832
0,014981
0,015879
0,016139
0,016191
0,003269
0,003861
0,004951
0,006665
0,006987
0,009203
0,010427
0,012775
0,013489
0,014247
0,014832
0,014981
0,015879
0,016139
0,016191
0,002706
0,003298
0,004267
0,005654
0,005981
0,007789
0,009001
0,011111
0,011770
0,012442
0,012850
0,012999
0,013536
0,013797
0,013814
0,001495
0,002064
0,003054
0,004349
0,004657
0,006147
0,007296
0,009263
0,009824
0,010243
0,010565
0,010714
0,010848
0,011108
0,011097
0,002127
0,002736
0,003797
0,005420
0,005823
0,007322
0,008469
0,010555
0,010983
0,011435
0,011875
0,011956
0,012150
0,012411
0,012472
0,002030
0,002610
0,003671
0,005118
0,005521
0,007267
0,008400
0,010229
0,010876
0,011261
0,011998
0,012077
0,012644
0,012781
0,012791
0,002442
0,002772
0,003625
0,005213
0,005488
0,006937
0,007661
0,009549
0,010191
0,010689
0,011214
0,011352
0,011920
0,012177
0,012125
0,002354
0,002903
0,003674
0,005269
0,005502
0,006866
0,007668
0,009484
0,009813
0,010334
0,010830
0,010969
0,011547
0,011804
0,011833
0,002054
0,002560
0,003261
0,004626
0,004859
0,006153
0,006955
0,008670
0,009086
0,009532
0,010109
0,010247
0,010903
0,011083
0,011111
0,001864
0,002230
0,002548
0,003382
0,003657
0,004903
0,005705
0,007486
0,007886
0,008332
0,008908
0,009047
0,009703
0,009964
0,010109
0,001825
0,002191
0,002505
0,003413
0,003630
0,004786
0,005588
0,007259
0,007658
0,008045
0,008622
0,008760
0,009331
0,009592
0,009737
0,001826
0,002191
0,002780
0,004015
0,004167
0,005173
0,005912
0,007659
0,008059
0,008498
0,009062
0,009200
0,009705
0,009966
0,010112
0,001969
0,002335
0,003021
0,004527
0,004710
0,005671
0,006410
0,008254
0,008654
0,009093
0,009698
0,009837
0,010272
0,010533
0,010679
0,002179
0,002588
0,003349
0,004711
0,004869
0,005830
0,006569
0,008587
0,008899
0,009295
0,009900
0,010039
0,010474
0,010735
0,010880
0,002527
0,003076
0,003847
0,005447
0,005687
0,006797
0,007890
0,010035
0,010482
0,010944
0,011520
0,011659
0,012050
0,012229
0,012258
0,002493
0,003043
0,004068
0,005700
0,005988
0,007579
0,008532
0,010336
0,011004
0,011449
0,012055
0,012204
0,012635
0,012815
0,012843
0,002354
0,002946
0,003873
0,005380
0,005677
0,007335
0,008146
0,009756
0,010399
0,010722
0,011367
0,011515
0,011963
0,012022
0,012051
0,002669
0,003056
0,004121
0,005576
0,005902
0,007481
0,008332
0,010273
0,011025
0,011556
0,012053
0,012202
0,012834
0,013090
0,013056
0,003090
0,003770
0,004852
0,006685
0,007101
0,009321
0,010651
0,013089
0,013947
0,014754
0,015259
0,015407
0,016366
0,016627
0,016606
0,003266
0,003945
0,005045
0,006877
0,007293
0,009751
0,010965
0,013403
0,014159
0,015044
0,015628
0,015777
0,016743
0,017004
0,016893
0,003220
0,003899
0,004999
0,006910
0,007326
0,009739
0,010952
0,013390
0,014140
0,015025
0,015609
0,015758
0,016725
0,016985
0,016875
0,003298
0,003977
0,005077
0,006910
0,007325
0,009783
0,011090
0,013528
0,014278
0,015162
0,015692
0,015841
0,016807
0,017068
0,016957
0,003415
0,004095
0,005256
0,007089
0,007504
0,009893
0,011200
0,013592
0,014265
0,015072
0,015602
0,015750
0,016649
0,016909
0,016799
0,003383
0,003999
0,005160
0,006951
0,007367
0,009820
0,011037
0,013336
0,014110
0,014918
0,015447
0,015596
0,016494
0,016696
0,016586
0,003519
0,004112
0,005308
0,007086
0,007504
0,009677
0,010931
0,013256
0,014114
0,014900
0,015484
0,015633
0,016532
0,016792
0,016673
0,003231
0,003754
0,004785
0,006443
0,006764
0,008937
0,010134
0,012416
0,013183
0,013886
0,014470
0,014619
0,015518
0,015778
0,015830
0,003231
0,003686
0,004717
0,006374
0,006696
0,008783
0,009999
0,012175
0,012942
0,013701
0,014285
0,014434
0,015332
0,015593
0,015644
0,003231
0,003755
0,004786
0,006500
0,006821
0,008994
0,010211
0,012559
0,013326
0,014084
0,014668
0,014817
0,015715
0,015976
0,016027
0,003231
0,003823
0,004854
0,006568
0,006890
0,009063
0,010279
0,012627
0,013342
0,014100
0,014684
0,014833
0,015731
0,015992
0,016043
0,003231
0,003823
0,004854
0,006568
0,006890
0,009023
0,010239
0,012587
0,013302
0,014060
0,014644
0,014793
0,015691
0,015952
0,016003
0,002578
0,003170
0,004080
0,005323
0,005650
0,007328
0,008269
0,010328
0,010987
0,011659
0,012067
0,012216
0,012753
0,013013
0,013030
0,001121
0,001690
0,002518
0,003727
0,004036
0,005090
0,005843
0,007718
0,008279
0,008644
0,009034
0,009183
0,009378
0,009638
0,009660
0,001154
0,001723
0,002521
0,003727
0,004119
0,005044
0,005717
0,007527
0,008015
0,008457
0,008964
0,009045
0,009422
0,009683
0,009779
0,000919
0,001416
0,001947
0,002490
0,002894
0,003741
0,004435
0,006218
0,006925
0,007300
0,008037
0,008116
0,008873
0,009010
0,009108
0,000567
0,000914
0,001133
0,001740
0,002144
0,003125
0,003767
0,005655
0,006357
0,006844
0,007501
0,007639
0,008395
0,008652
0,008833
0,000818
0,001024
0,001221
0,002091
0,002453
0,003487
0,004295
0,006069
0,006450
0,006919
0,007547
0,007685
0,008324
0,008581
0,008789
0,000971
0,001397
0,001571
0,002389
0,002751
0,003861
0,004638
0,006494
0,006962
0,007408
0,008116
0,008254
0,008911
0,009090
0,009236
0,001102
0,001468
0,001642
0,002460
0,002863
0,003744
0,004450
0,006372
0,006824
0,007270
0,007978
0,008116
0,008773
0,009033
0,009179
0,001419
0,001785
0,001927
0,002745
0,002962
0,003859
0,004565
0,006419
0,006870
0,007257
0,007965
0,008103
0,008743
0,009003
0,009149
0,001539
0,001905
0,002079
0,002864
0,003016
0,003811
0,004454
0,006160
0,006560
0,006946
0,007642
0,007781
0,008286
0,008546
0,008692
0,001539
0,001905
0,002017
0,002747
0,002929
0,003725
0,004368
0,006170
0,006570
0,006957
0,007694
0,007832
0,008268
0,008528
0,008674
0,001344
0,001710
0,001822
0,002551
0,002709
0,003505
0,004148
0,005895
0,006207
0,006498
0,007235
0,007373
0,007877
0,008137
0,008283
0,001265
0,001631
0,001802
0,002579
0,002820
0,003523
0,004079
0,005954
0,006401
0,006757
0,007465
0,007604
0,008124
0,008304
0,008449
0,001603
0,001928
0,002447
0,003786
0,004014
0,004770
0,005101
0,006905
0,007573
0,007963
0,008700
0,008849
0,009410
0,009589
0,009735
0,002129
0,002568
0,003431
0,004799
0,005096
0,006059
0,006677
0,008182
0,008825
0,009148
0,009792
0,009941
0,010457
0,010516
0,010545
0,002387
0,002774
0,003724
0,005180
0,005506
0,007085
0,007842
0,009782
0,010534
0,011066
0,011562
0,011711
0,012404
0,012660
0,012626
0,002895
0,003574
0,004627
0,006460
0,006876
0,009096
0,010338
0,012776
0,013634
0,014441
0,014945
0,015094
0,016121
0,016382
0,016361
0,003188
0,003867
0,004967
0,006800
0,007216
0,009629
0,010754
0,013192
0,013948
0,014833
0,015417
0,015566
0,016533
0,016793
0,016683
0,003188
0,003867
0,004967
0,006800
0,007216
0,009629
0,010754
0,013192
0,013942
0,014827
0,015411
0,015560
0,016526
0,016787
0,016677
0,003188
0,003867
0,004883
0,006716
0,007131
0,009470
0,010595
0,012939
0,013690
0,014574
0,015103
0,015252
0,016219
0,016479
0,016369
0,003032
0,003712
0,004666
0,006363
0,006778
0,009093
0,010312
0,012611
0,013283
0,014091
0,014620
0,014769
0,015736
0,015996
0,015886
0,003227
0,003779
0,004879
0,006516
0,006931
0,009309
0,010526
0,012732
0,013506
0,014314
0,014843
0,014992
0,015890
0,016092
0,015982
0,003519
0,004112
0,005308
0,007086
0,007504
0,009677
0,010931
0,013184
0,014042
0,014828
0,015412
0,015561
0,016393
0,016653
0,016534
0,003231
0,003754
0,004785
0,006443
0,006764
0,008937
0,010134
0,012344
0,013111
0,013814
0,014398
0,014547
0,015445
0,015706
0,015757
0,003231
0,003686
0,004717
0,006374
0,006696
0,008783
0,009999
0,012030
0,012797
0,013555
0,014140
0,014289
0,015102
0,015363
0,015414
0,003231
0,003755
0,004786
0,006500
0,006821
0,008994
0,010211
0,012414
0,013181
0,013939
0,014523
0,014672
0,015526
0,015787
0,015838
0,003231
0,003823
0,004854
0,006568
0,006890
0,009063
0,010279
0,012482
0,013196
0,013955
0,014539
0,014688
0,015542
0,015803
0,015854
0,003231
0,003823
0,004854
0,006568
0,006890
0,009023
0,010239
0,012442
0,013157
0,013915
0,014499
0,014648
0,015502
0,015763
0,015814
0,002578
0,003170
0,004080
0,005323
